   2.27279878      0.306767911      0.159999996    
   2.28559875      0.318929881      0.170000002    
   2.29839873      0.330110818      0.179999992    
   2.31119871      0.340310812      0.189999998    
   2.32399869      0.349529773      0.199999988    
   2.33679867      0.357767701      0.209999993    
   2.34959888      0.365024686      0.219999999    
   2.36239862      0.371300668      0.229999989    
   2.37519884      0.376595587      0.239999995    
   2.38799882      0.380909592      0.250000000    
   2.40079880      0.384242564      0.259999990    
   2.41359878      0.386594534      0.269999981    
   2.42639875      0.387965471      0.280000001    
   2.43919873      0.388355464      0.289999992    
   2.45199871      0.387764424      0.299999982    
   2.46479869      0.386192381      0.310000002    
   2.47759867      0.383639336      0.319999993    
   2.49039865      0.380105317      0.329999983    
   2.50319862      0.375590265      0.340000004    
   2.51599860      0.370094240      0.349999994    
   2.52879858      0.363617182      0.359999985    
   2.54159880      0.356159151      0.370000005    
   2.55439878      0.347720087      0.379999995    
   2.56719875      0.338300169      0.389999986    
   2.57999873      0.327899098      0.399999976    
   2.59279871      0.316516936      0.409999996    
   2.60559869      0.304153919      0.419999987    
   2.61839867      0.290809929      0.429999977    
   2.63119864      0.276484907      0.439999998    
   2.64399862      0.261178911      0.449999988    
   2.65679860      0.244891882      0.459999979    
   2.66959858      0.227623701      0.469999999    
   2.68239856      0.209374666      0.479999989    
   2.69519854      0.190144658      0.489999980    
   2.70799875      0.169933677      0.500000000    
   2.72079849      0.148741722      0.509999990    
   2.73359871      0.126568675      0.519999981    
   2.74639845      0.103414655      0.529999971    
   2.75919867       7.92796612E-02  0.539999962    
   2.77199864       5.41634560E-02  0.550000012    
   2.78479862       2.80663967E-02  0.560000002    
   2.79759860       9.88364220E-04  0.569999993    
   2.81039858      -2.70705223E-02  0.579999983    
   2.82063866      -4.88225045E-03   9.99999978E-03
   2.83087850       1.63250212E-02   1.99999996E-02
   2.84111857       3.65512967E-02   2.99999993E-02
   2.85135865       5.57965636E-02   3.99999991E-02
   2.86159849       7.40608349E-02   4.99999970E-02
   2.87183857       9.13441107E-02   5.99999987E-02
   2.88207865      0.107646391       7.00000003E-02
   2.89231849      0.122967653       7.99999982E-02
   2.90255857      0.137307942       8.99999961E-02
   2.91279864      0.150667191       9.99999940E-02
   2.92303848      0.163045481      0.109999999    
   2.93327856      0.174442738      0.119999997    
   2.94351864      0.184859008      0.129999995    
   2.95375848      0.194294304      0.140000001    
   2.96399856      0.202748567      0.149999991    
   2.97423840      0.210221827      0.159999996    
   2.98447847      0.216714114      0.170000002    
   2.99471855      0.222225398      0.179999992    
   3.00495839      0.226755664      0.189999998    
   3.01519847      0.230304927      0.199999988    
   3.02543855      0.232873201      0.209999993    
   3.03567839      0.234460488      0.219999999    
   3.04591846      0.235066742      0.229999989    
   3.05615854      0.234692007      0.239999995    
   3.06639838      0.233336300      0.250000000    
   3.07663846      0.230999559      0.259999990    
   3.08687854      0.227681875      0.269999981    
   3.09711838      0.223383099      0.280000001    
   3.10735846      0.218103379      0.289999992    
   3.11759853      0.211842686      0.299999982    
   3.12783837      0.204600930      0.310000002    
   3.13807845      0.196378171      0.319999993    
   3.14831829      0.187174499      0.329999983    
   3.15855837      0.176989734      0.340000004    
   3.16879845      0.165824056      0.349999994    
   3.17903852      0.153677344      0.359999985    
   3.18927836      0.140549541      0.370000005    
   3.19951844      0.126440823      0.379999995    
   3.20975828      0.111351192      0.389999986    
   3.21999836       9.52804089E-02  0.399999976    
   3.23023844       7.82286525E-02  0.409999996    
   3.24047852       6.01959229E-02  0.419999987    
   3.25071836       4.11822200E-02  0.429999977    
   3.26095843       2.11874843E-02  0.439999998    
   3.27119827       2.11775303E-04  0.449999988    
   3.28143835      -2.17449665E-02  0.459999979    
   3.28963041      -4.09244793E-03   9.99999978E-03
   3.29782224       1.25790704E-02   1.99999996E-02
   3.30601430       2.82695871E-02   2.99999993E-02
   3.31420636       4.29791063E-02   3.99999991E-02
   3.32239842       5.67076206E-02   4.99999970E-02
   3.33059025       6.94551393E-02   5.99999987E-02
   3.33878231       8.12216699E-02   7.00000003E-02
   3.34697437       9.20071825E-02   7.99999982E-02
   3.35516644      0.101811700       8.99999961E-02
   3.36335826      0.110635214       9.99999940E-02
   3.37155032      0.118477732      0.109999999    
   3.37974238      0.125339240      0.119999997    
   3.38793421      0.131219774      0.129999995    
   3.39612627      0.136119306      0.140000001    
   3.40431833      0.140037805      0.149999991    
   3.41251040      0.142975330      0.159999996    
   3.42070222      0.144931853      0.170000002    
   3.42889428      0.145907372      0.179999992    
   3.43708634      0.145901874      0.189999998    
   3.44527817      0.144915402      0.199999988    
   3.45347023      0.142947912      0.209999993    
   3.46166229      0.139999434      0.219999999    
   3.46985435      0.136069953      0.229999989    
   3.47804618      0.131159455      0.239999995    
   3.48623824      0.125267982      0.250000000    
   3.49443030      0.118395507      0.259999990    
   3.50262213      0.110542029      0.269999981    
   3.51081419      0.101707548      0.280000001    
   3.51900625       9.18920934E-02  0.289999992    
   3.52719831       8.10956061E-02  0.299999982    
   3.53539038       6.93181157E-02  0.310000002    
   3.54358220       5.65596223E-02  0.319999993    
   3.55177426       4.28201556E-02  0.329999983    
   3.55996633       2.80996561E-02  0.340000004    
   3.56815815       1.23981833E-02  0.349999994    
   3.57635021      -4.28426266E-03  0.359999985    
   3.58454227      -2.19478011E-02  0.370000005    
   3.59273434      -4.05923128E-02  0.379999995    
   3.60092616      -6.02176785E-02  0.389999986    
   3.60911822      -8.08241963E-02  0.399999976    
   3.61731029     -0.102411747      0.409999996    
   3.62550211     -0.124980211      0.419999987    
   3.63369417     -0.148529649      0.429999977    
   3.64188623     -0.173060179      0.439999998    
   3.65007830     -0.198571622      0.449999988    
   3.65827012     -0.225064099      0.459999979    
   3.66646218     -0.252537668      0.469999999    
   3.67465425     -0.280992150      0.479999989    
   3.68284607     -0.310427606      0.489999980    
   3.69103813     -0.340844095      0.500000000    
   3.69923019     -0.372241497      0.509999990    
   3.70742226     -0.404619992      0.519999981    
   3.71561408     -0.437979460      0.529999971    
   3.72380614     -0.472319901      0.539999962    
   3.73199821     -0.507641554      0.550000012    
   3.74019027     -0.543944001      0.560000002    
   3.74838209     -0.581227541      0.569999993    
   3.75657415     -0.619491816      0.579999983    
   3.76476622     -0.658737421      0.589999974    
   3.77295804     -0.698963761      0.599999964    
   3.78115010     -0.740171552      0.610000014    
   3.78934216     -0.782359838      0.620000005    
   3.79753423     -0.825529456      0.629999995    
   3.80572605     -0.869679809      0.639999986    
   3.81391811     -0.914811254      0.649999976    
   3.82211018     -0.960923672      0.659999967    
   3.83030224      -1.00801730      0.669999957    
   3.83849406      -1.05609179      0.680000007    
   3.84668612      -1.10514736      0.689999998    
   3.85487819      -1.15518367      0.699999988    
   3.86307001      -1.20620120      0.709999979    
   3.87126207      -1.25819945      0.719999969    
   3.87945414      -1.31117892      0.729999959    
   3.88764620      -1.36513972      0.740000010    
   3.89583826      -1.42008114      0.750000000    
   3.90403008      -1.47600377      0.759999990    
   3.91222215      -1.53290713      0.769999981    
   3.92041397      -1.59079123      0.779999971    
   3.92860603      -1.64965677      0.789999962    
   3.93679810      -1.70950329      0.799999952    
   3.94499016      -1.77033091      0.810000002    
   3.95318222      -1.83213961      0.819999993    
   3.96137404      -1.89492905      0.829999983    
   3.96956611      -1.95869946      0.839999974    
   3.97775793      -2.02345109      0.849999964    
   3.98594999      -2.08918333      0.859999955    
   3.99414206      -2.15589714      0.870000005    
   4.00233412      -2.22359133      0.879999995    
   4.01052618      -2.29226685      0.889999986    
   4.01871824      -2.36192322      0.899999976    
   4.02690983      -2.43256092      0.909999967    
   4.03510189      -2.50417900      0.919999957    
   4.04329395      -2.57677913      0.930000007    
   4.05148602      -2.65035963      0.939999998    
   4.05967808      -2.72492075      0.949999988    
   4.06787014      -2.80046344      0.959999979    
   4.07606220      -2.87698698      0.969999969    
